,created_at,text
771,2021-04-25T15:27:21.000Z,@iamtomnash @WholeMarsBlog @TSLA Can’t wait to trick SuperCruise and whatever crap automation Ford has and post it online.
772,2021-04-25T15:27:20.000Z,"https://t.co/myPAVOJSxQ
https://t.co/dxu3jEyqSn

Hours after the SpaceX Dragon capsule successfully docked with the International Space Station, it was announced that the company�"
773,2021-04-25T15:27:19.000Z,RT @davidgokhshtein: Elon Musk is going to promote the hell out of $DOGE on SNL.
774,2021-04-25T15:27:18.000Z,RT @littlewhitty: I remember when Elon Musk threatened workers if they unionized. I also remember when I found out he was exploiting childr…
775,2021-04-25T15:27:17.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
776,2021-04-25T15:27:16.000Z,"@cofitzgerald It's odd that this ends with me defending Elon F'ing Musk, but: he's the first person to create a new car company in the US in almost a century, and he just successfully shuttled 4 people to the Space Station, so, yeah, I think he gets some points in the Win column."
777,2021-04-25T15:27:15.000Z,RT @keithedwards: Elon Musk hosting SNL is the most reckless casting decision they’ve made since Donald Trump.
778,2021-04-25T15:27:14.000Z,RT @SteveHofstetter: Just a friendly reminder that Elon Musk is a COVID-denying tragedy profiteer who tripled his wealth in just the first…
779,2021-04-25T15:27:13.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
780,2021-04-25T15:27:13.000Z,"RT @LabraFinance: We now have a DEX-Score of 74! 

Dextools: https://t.co/5T3KGvWoPJ

$DOGE $SHIB $AKITA $ELON $MUSK $SUSHI $CAKE $BTC $ETH…"
781,2021-04-25T15:27:12.000Z,@nbcsnl @elonmusk @MileyCyrus Elon Musk? Come on SNL. Just No.
782,2021-04-25T15:27:12.000Z,"RT @HeerJeet: ""The coronavirus panic is dumb."" -- Elon Musk, March 6, 2020. https://t.co/yldtrScsPm"
783,2021-04-25T15:27:11.000Z,RT @TMZ: Elon Musk Confirmed to Be Hosting 'SNL' Alongside Miley Cyrus https://t.co/kT7WSLoWqH
784,2021-04-25T15:27:10.000Z,"RT @DrPeterMoloney: @peecee65 @paultudor Science is a continual work in progress.  Einstein, Tesla, Pasteur, Ramon, Mendel, were all denier…"
785,2021-04-25T15:27:09.000Z,"RT @Spearhafoc_: Elon Musk on SNL won't be comedy gold, but it might be comedy Apartheid emeralds."
786,2021-04-25T15:27:08.000Z,RT @grisefinance: Our AI scans the top 1000 coins on coingecko runs them through 80 different technical indicators over the past trading da…
787,2021-04-25T15:27:08.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
788,2021-04-25T15:27:08.000Z,"Who gets a Tesla as an Uber, we dooo 🙋🏻‍♀️😂 https://t.co/dVwk1qT8EZ"
789,2021-04-25T15:27:08.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
790,2021-04-25T15:27:08.000Z,Fact or Fiction? @Tesla buying #BTC  is the 1st step in @elonmusk’s vision for @SpaceX enabling monetary policy on #mars... bullish AF!
791,2021-04-25T15:27:07.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
792,2021-04-25T15:27:06.000Z,"RT @28delayslater: Ford hires PR person to troll Tesla fans. 

When Tesla fans push back the Detroit media swoops in to say tesla fans are…"
793,2021-04-25T15:27:06.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
794,2021-04-25T15:27:06.000Z,RT @skyler_higley: Inspiring: Elon Musk is the first SNL host to directly profit from the apartheid
795,2021-04-25T15:27:06.000Z,"RT @GirlsWhoCode: Meet Sian Proctor, the geoscientist who will be on the first all-civilian space crew. Her goal? She wants to encourage wo…"
796,2021-04-25T15:27:05.000Z,"The last moon mission was in 1972, when, as it happens, most young men were wearing either Brut, Drakkar Noir or Elon Musk. 

#SpaceX #space #moonmission"
797,2021-04-25T11:28:01.000Z,"$TSLA - Daily

Earnings on Monday after Close..

So,

800
or
666

One is coming on Tuesday :)

#ES_F #NQ_F #QQQ #SPY #Markets #TSLA #trading #Bitcoin https://t.co/MX6mUpwyKq"
798,2021-04-25T11:28:01.000Z,@sweatyinbkk @Tesla Nobody asked for something that wasn’t a flamethrower either
799,2021-04-25T11:28:00.000Z,"RT @Investingcom: *TESLA CEO ELON MUSK TO HOST NBC'S SATURDAY NIGHT LIVE ON MAY 8: BBG

$TSLA https://t.co/EGsnQ7VEx9"
800,2021-04-25T11:27:59.000Z,RT @PopCrave: .@MileyCyrus says she is doing #SNL with Elon Musk on May 8th. https://t.co/y0GGWhUctm
801,2021-04-25T11:27:58.000Z,RT @eliyudin: Forget the fact that it’s Elon Musk why the fuck is a CEO hosting Saturday Night Live lol
802,2021-04-25T11:27:55.000Z,"No. Safemoon has no Fun Factor and it has no Elon Musk and it has restricted coins. I told u before, SM is a weak copy of the Doge. The  Dogearmy is a completely other scene. https://t.co/5hlvtWgUPV"
803,2021-04-25T11:27:53.000Z,RT @unscriptedmike: Elon Musk has them triggered because he leans conservative and is the richest guy in the world.
804,2021-04-25T11:27:53.000Z,"Check out #OOAK Elon Musk is heading to Mars OUTSIDER ArT #OutsiderArt https://t.co/2KsV20VZ2Q via @eBay 
Roses are Red, Violets are Blue, @elonmusk to host 𝐒𝐍𝐋 on May 8th, buy priceless #art (now) just to be safe ;) @nbcsnl #ElonMusk #ELONGATE4CHARITY #sundayvibes #artwork"
805,2021-04-25T11:27:50.000Z,"RT @Teslaconomics: Personally, I believe Tesla will absolutely smash Wall Street expectations this Q1. 🔥 

$TSLA #Tesla"
806,2021-04-25T11:27:50.000Z,RT @jasondebolt: The best days are ahead of us. $TSLA
807,2021-04-25T11:27:48.000Z,"RT @YourRishbh: Asked my parents to stop giving me pocket money instead give me ₹1 everytime Kejriwal ad comes on TV.

Will tell the remain…"
808,2021-04-25T11:27:48.000Z,RT @eliyudin: Forget the fact that it’s Elon Musk why the fuck is a CEO hosting Saturday Night Live lol
809,2021-04-25T11:27:48.000Z,"RT @ThePsychofLifes: Elon Musk once said.

‘Stop being patient and start asking yourself, how do I accomplish my 10 years plan in 6 months?…"
810,2021-04-25T11:27:48.000Z,@Coachkcrypto crazy..did u buy tsla?
811,2021-04-25T11:27:47.000Z,"RT @Winter: People are snickering but Elon paid his dues. Late night sets at the Improv, clearing tables at 'Catch' waiting for a slot, tha…"
812,2021-04-25T11:27:46.000Z,"@Will_holliday1 I gotta say, I love my Tesla. 🤷‍♀️"
813,2021-04-25T11:27:43.000Z,@elonmusk where do I sign up to work with @Tesla in India! #teslainindia
814,2021-04-25T11:27:39.000Z,"RT @hikingskiing: If you think Elon Musk is fooling around... he is not. 

Selling, shorting, not owning, and not holding $TSLA can lead to…"
815,2021-04-25T11:27:39.000Z,"@89VWGolf @EW @nbcsnl @nbcSNL remember when Musk threatened entire state of California during out of control rising COVID19 death rates if they didn't let him reopen his factories

""Tesla sues —and Elon Musk threatens to leave — California over lockdown""   https://t.co/yaGkwOy7aO 

#NotWatchingMuskSNL"
816,2021-04-25T11:27:38.000Z,RT @JasonOverstreet: The dick of the day trophy goes to Lorne Michaels for letting Elon Musk host Saturday Night Live.
817,2021-04-25T11:27:38.000Z,"RT @kimbal: So proud of you, bro ❤️ 

Elon Musk’s SpaceX sent four more astronauts into orbit. It is the first time it has achieved takeoff…"
818,2021-04-25T11:27:33.000Z,"RT @barstoolsports: On May 8th Elon Musk Is Hosting What Is Sure To Be One Of The Most Watched SNL's Of All Time 
https://t.co/kVasrst0ag h…"
819,2021-04-25T11:27:31.000Z,RT @unscriptedmike: Elon Musk has them triggered because he leans conservative and is the richest guy in the world.
820,2021-04-25T11:27:28.000Z,"Elon Musk Tweets ‘What Does the Future Hodl?’ as #DOGE Goes Up https://t.co/sgSJW51BrN
#dogearmy"
821,2021-04-25T11:27:22.000Z,My opinion: video posted b/c he’s mad he’s got h/o hating on @tesla but saw the @TeslaCybertruck and knows he can’t order one now b/c he would look like a fool... https://t.co/A5SygZgdLn
822,2021-04-25T11:27:21.000Z,"RT @YourRishbh: Asked my parents to stop giving me pocket money instead give me ₹1 everytime Kejriwal ad comes on TV.

Will tell the remain…"
823,2021-04-25T11:27:18.000Z,RT @iamtomnash: My thoughts on the @TSLA video by Consumer Reports. https://t.co/mEhsv7OVs6
824,2021-04-25T11:27:15.000Z,"RT @youngbiafra: I like Elon Musk, but I will not be watching his upcoming gig on SNL. SNL is probably the most boring comedy show that eve…"
825,2021-04-25T11:27:13.000Z,RT @unknownsmiler: OOMFs don't know who is elon musk don't know if 911 is police ambulance or kfc number and don't know who runs google or…
826,2021-04-25T11:27:12.000Z,"RT @YourRishbh: Asked my parents to stop giving me pocket money instead give me ₹1 everytime Kejriwal ad comes on TV.

Will tell the remain…"
827,2021-04-25T11:27:08.000Z,"RT @OMillionaires: Some implies moves for #earnings next week:

$TSLA 8.0% $MSFT 3.5%
$GOOGL 4.7%
$AMZN 4.5% $FB 5.8% $AAPL 4.5% $SHOP 7.3%…"
828,2021-04-25T11:27:05.000Z,RT @ameliaelizalde: elon musk is actually really important representation for those of us who are constantly ruining everything and digging…
829,2021-04-25T11:27:05.000Z,"@rdogemillio No. Safemoon has no Fun Factor and it has no Elon Musk and it has restricted coins. I told u before, SM is a weak copy of the Doge. The  Dogearmy is a ccompletely other scene."
830,2021-04-25T11:27:03.000Z,"RT @NiftyWhaleNFT: hey all, i'll be judging for this $10k grant with Bored Elon Musk and others to help support the PoWNFT project 🐳🐳 i'm i…"
831,2021-04-25T11:27:01.000Z,@elonmusk My oldest son who’s 11 sparked my interest in Tesla!!! Excited for SNL!!!
832,2021-04-25T11:27:00.000Z,"@brandonee916 The Ford Motor Company was founded in 1903.
At that time electric cars were already around for more than 20 Years, which is more than the 17 Years Tesla Inc. is old."
833,2021-04-25T11:26:57.000Z,RT @oldfriend99: SNL could be an opportunity for Elon musk to show a different side of himself.. a goofier side
834,2021-04-25T11:26:57.000Z,"RT @HistoryInbooks: Wizard: The Life And Times Of Nikola Tesla by Marc J. Seifer
#LiteraturePosts #History
https://t.co/8ZcF0T9oll"
835,2021-04-25T11:26:55.000Z,@Nrs_Danie @SMiTHiE___ Elon Musk and Wizkids family!
836,2021-04-25T11:26:49.000Z,RT @keithedwards: Elon Musk hosting SNL is the most reckless casting decision they’ve made since Donald Trump.
837,2021-04-25T11:26:48.000Z,"RT @YourRishbh: Asked my parents to stop giving me pocket money instead give me ₹1 everytime Kejriwal ad comes on TV.

Will tell the remain…"
838,2021-04-25T11:26:46.000Z,RT @littlewhitty: I remember when Elon Musk threatened workers if they unionized. I also remember when I found out he was exploiting childr…
839,2021-04-25T11:26:39.000Z,"@bethyr87 @truth_tesla @SophistUnpaid @goldengateblond I don't know the statistics, but manufacturing is an inherently dangerous thing, especially when you are putting everything together for the first time. I worked at an Oil &amp; Gas company where global safety was #1 but people would still die. Lots of missing fingers on site."
840,2021-04-25T11:26:38.000Z,"RT @JonErlichman: Elon Musk                  Elon Musk
in 1974:                       in 2021: https://t.co/ES6h2eV51x"
841,2021-04-25T11:26:38.000Z,"https://t.co/CuhlcaSi2M #nfts #LOCG  I think that Elon Musk should be included in the Genesis version of the Legends of Crypto deck, since he is a very significant person and affects the value of coins.   #nfts и #LOCG"
842,2021-04-25T11:26:38.000Z,"RT @YourRishbh: Asked my parents to stop giving me pocket money instead give me ₹1 everytime Kejriwal ad comes on TV.

Will tell the remain…"
843,2021-04-25T11:26:37.000Z,RT @ray4tesla: Something funny here. “Brake failure” is synonymous with Tesla in China these days. But in this video Model Y is unharmed wh…
844,2021-04-25T11:26:36.000Z,"RT @musk_army: $MUSK price can now be tracked on DELTA app on both iOS and Android ! 

Get Delta Investment Tracker. Your ultimate portfoli…"
845,2021-04-25T11:26:36.000Z,@LizClaman @Tesla @elonmusk Envy - pure and simple.
846,2021-04-25T11:26:35.000Z,"RT @SER1897: So,@nbcsnl made a stupid call choosing Elon Musk as a host on the show. Fans will object. If SNL or Musk backs away from choic…"
847,2021-04-25T11:26:34.000Z,Elon Musk will host SNL in May https://t.co/SVRfCpe1nM
848,2021-04-25T11:26:33.000Z,RT @SawyerMerritt: 2 days until $TSLA Q1 earnings come out! 📈🚀
849,2021-04-25T11:26:33.000Z,"@latokens Dogecoin is an open source peer-to-peer cryptocurrency, favored by shibas worldwide. Elon Musk thinks we're pretty cool"
850,2021-04-25T11:26:27.000Z,"RT @OMillionaires: Some implies moves for #earnings next week:

$TSLA 8.0% $MSFT 3.5%
$GOOGL 4.7%
$AMZN 4.5% $FB 5.8% $AAPL 4.5% $SHOP 7.3%…"
851,2021-04-25T11:26:26.000Z,@Cole00708909 @TeslaOwls @LizClaman @GerberKawasaki @Tesla @elonmusk Love the profile picture change 😂
852,2021-04-25T11:26:24.000Z,"RT @WSBDapp: And so it begins.... 

 https://t.co/GmZUJeL321 $WSB

#WallStreetBets @wallstreetbets  @cz_binance #TSLA #GME https://t.co/Xss…"
853,2021-04-25T11:26:23.000Z,RT @eliyudin: Forget the fact that it’s Elon Musk why the fuck is a CEO hosting Saturday Night Live lol
854,2021-04-25T11:26:20.000Z,✨ Participate in the April #Webull wheel event to win awesome prizes! 😍 4000 shares of TSLA stocks are waiting to be claimed. 💙 https://t.co/FzrLxWZfTX
855,2021-04-25T11:26:18.000Z,TESLA ......send me one 😁 https://t.co/VUJZVgMxpg
856,2021-04-25T11:26:17.000Z,"RT @arteProsanima: ""If you want to find Secrets of the Universe, think in terms of Energy, Frequency and Vibration.""

Nikola Tesla https://…"
857,2021-04-25T11:26:17.000Z,"RT @mskvsk: $2.37B of $USDT were deposited on exchanges yesterday.

That torrent of money is second only to Feb, 3 that preceded Tesla's Bi…"
858,2021-04-25T11:26:13.000Z,RT @keithedwards: Elon Musk hosting SNL is the most reckless casting decision they’ve made since Donald Trump.
859,2021-04-25T11:26:11.000Z,"@elonmusk Take me in your mission to Mars. I want to explore the new world.
#Mars #SpaceX #Space #Neuralink #Tesla"
860,2021-04-25T11:26:11.000Z,RT @grisefinance: Our AI scans the top 1000 coins on coingecko runs them through 80 different technical indicators over the past trading da…
861,2021-04-25T11:26:10.000Z,"The latest The Tesla, Inc. Daily! https://t.co/58SaeWpELs #tesla #ev"
862,2021-04-25T11:26:09.000Z,@elonmusk @KuroiKumanoashi The man who offers infinite Space to Earth. Please offer me my future..Please let me live my dreams. https://t.co/LRuBEDVRsj
863,2021-04-25T11:26:08.000Z,"RT @Tesmanian_com: Elon Musk Founded SpaceX To Make Humans A Multi-Planet Species, 'Build A City On Mars'

https://t.co/3ff9urlySA"
864,2021-04-25T11:26:08.000Z,"RT @YourRishbh: Asked my parents to stop giving me pocket money instead give me ₹1 everytime Kejriwal ad comes on TV.

Will tell the remain…"
865,2021-04-25T11:26:05.000Z,"RT @YourRishbh: Asked my parents to stop giving me pocket money instead give me ₹1 everytime Kejriwal ad comes on TV.

Will tell the remain…"
866,2021-04-25T11:26:02.000Z,@elonmusk @Tesmanian_com The man who offers infinite Space to Earth. Please offer me my future..Please let me live my dreams. https://t.co/LRuBEEdsQT
